"interval" "steps" "date" "mean_steps" "wday"
"1933" 235 0 2012-10-30 0.226415094339623 "Weekday"
"1934" 235 0 2012-10-28 0.226415094339623 "Weekend"
"1935" 235 0 2012-11-12 0.226415094339623 "Weekday"
"1936" 235 0 2012-10-09 0.226415094339623 "Weekday"
"1937" 235 0.226415094339623 2012-11-09 0.226415094339623 "Weekday"
"1938" 235 0 2012-10-31 0.226415094339623 "Weekday"
"1939" 235 0.226415094339623 2012-10-08 0.226415094339623 "Weekday"
"1940" 235 0 2012-10-27 0.226415094339623 "Weekend"
"1941" 235 0 2012-11-25 0.226415094339623 "Weekend"
"1942" 235 0 2012-10-18 0.226415094339623 "Weekday"
"1943" 235 0.226415094339623 2012-11-14 0.226415094339623 "Weekday"
"1944" 235 0 2012-11-05 0.226415094339623 "Weekday"
"1945" 235 0 2012-11-07 0.226415094339623 "Weekday"
"1946" 235 0.226415094339623 2012-10-01 0.226415094339623 "Weekday"
"1947" 235 0 2012-11-06 0.226415094339623 "Weekday"
"1948" 235 0 2012-10-13 0.226415094339623 "Weekend"
"1949" 235 0 2012-10-10 0.226415094339623 "Weekday"
"1950" 235 0 2012-11-13 0.226415094339623 "Weekday"
"1951" 235 0 2012-11-18 0.226415094339623 "Weekend"
"1952" 235 0 2012-11-16 0.226415094339623 "Weekday"
"1953" 240 0 2012-11-29 0 "Weekday"
"1954" 240 0 2012-11-02 0 "Weekday"
"1955" 240 0 2012-10-24 0 "Weekday"
"1956" 240 0 2012-11-03 0 "Weekend"
"1957" 240 0 2012-11-21 0 "Weekday"
"1958" 240 0 2012-11-20 0 "Weekday"
"1959" 240 0 2012-10-05 0 "Weekday"
"1960" 240 0 2012-10-22 0 "Weekday"
"1961" 240 0 2012-11-01 0 "Weekday"
"1962" 240 0 2012-11-12 0 "Weekday"
"1963" 240 0 2012-11-25 0 "Weekend"
"1964" 240 0 2012-11-04 0 "Weekend"
"1965" 240 0 2012-10-25 0 "Weekday"
"1966" 240 0 2012-11-15 0 "Weekday"
"1967" 240 0 2012-10-15 0 "Weekday"
"1968" 240 0 2012-10-17 0 "Weekday"
"1969" 240 0 2012-11-30 0 "Weekday"
"1970" 240 0 2012-11-19 0 "Weekday"
"1971" 240 0 2012-11-17 0 "Weekend"
"1972" 240 0 2012-10-06 0 "Weekend"
"1973" 240 0 2012-11-10 0 "Weekend"
"1974" 240 0 2012-10-18 0 "Weekday"
"1975" 240 0 2012-11-23 0 "Weekday"
"1976" 240 0 2012-11-11 0 "Weekend"
"1977" 240 0 2012-11-26 0 "Weekday"
"1978" 240 0 2012-10-19 0 "Weekday"
"1979" 240 0 2012-10-31 0 "Weekday"
"1980" 240 0 2012-10-04 0 "Weekday"
"1981" 240 0 2012-10-20 0 "Weekend"
"1982" 240 0 2012-11-28 0 "Weekday"
"1983" 240 0 2012-10-08 0 "Weekday"
"1984" 240 0 2012-10-02 0 "Weekday"
"1985" 240 0 2012-10-11 0 "Weekday"
"1986" 240 0 2012-10-21 0 "Weekend"
"1987" 240 0 2012-10-30 0 "Weekday"
"1988" 240 0 2012-10-27 0 "Weekend"
"1989" 240 0 2012-11-14 0 "Weekday"
"1990" 240 0 2012-10-16 0 "Weekday"
"1991" 240 0 2012-11-09 0 "Weekday"
"1992" 240 0 2012-11-24 0 "Weekend"
"1993" 240 0 2012-10-07 0 "Weekend"
"1994" 240 0 2012-10-29 0 "Weekday"
"1995" 240 0 2012-11-22 0 "Weekday"
"1996" 240 0 2012-10-14 0 "Weekend"
"1997" 240 0 2012-11-08 0 "Weekday"
"1998" 240 0 2012-11-05 0 "Weekday"
"1999" 240 0 2012-10-23 0 "Weekday"
"2000" 240 0 2012-10-01 0 "Weekday"
"2001" 240 0 2012-10-13 0 "Weekend"
"2002" 240 0 2012-11-06 0 "Weekday"
"2003" 240 0 2012-10-28 0 "Weekend"
"2004" 240 0 2012-11-16 0 "Weekday"
"2005" 240 0 2012-10-26 0 "Weekday"
"2006" 240 0 2012-10-09 0 "Weekday"
"2007" 240 0 2012-11-27 0 "Weekday"
"2008" 240 0 2012-11-07 0 "Weekday"
"2009" 240 0 2012-11-18 0 "Weekend"
"2010" 240 0 2012-10-10 0 "Weekday"
"2011" 240 0 2012-10-03 0 "Weekday"
"2012" 240 0 2012-10-12 0 "Weekday"
"2013" 240 0 2012-11-13 0 "Weekday"
"2014" 245 0 2012-11-04 0 "Weekend"
"2015" 245 0 2012-10-25 0 "Weekday"
"2016" 245 0 2012-10-21 0 "Weekend"
"2017" 245 0 2012-11-20 0 "Weekday"
"2018" 245 0 2012-11-17 0 "Weekend"
"2019" 245 0 2012-11-10 0 "Weekend"
"2020" 245 0 2012-11-11 0 "Weekend"
"2021" 245 0 2012-10-20 0 "Weekend"
"2022" 245 0 2012-10-24 0 "Weekday"
"2023" 245 0 2012-11-21 0 "Weekday"
"2024" 245 0 2012-10-05 0 "Weekday"
"2025" 245 0 2012-11-02 0 "Weekday"
"2026" 245 0 2012-10-02 0 "Weekday"
"2027" 245 0 2012-10-17 0 "Weekday"
"2028" 245 0 2012-10-08 0 "Weekday"
"2029" 245 0 2012-10-18 0 "Weekday"
"2030" 245 0 2012-10-15 0 "Weekday"
"2031" 245 0 2012-11-26 0 "Weekday"
"2032" 245 0 2012-11-12 0 "Weekday"
"2033" 245 0 2012-10-07 0 "Weekend"
"2034" 245 0 2012-11-06 0 "Weekday"
"2035" 245 0 2012-11-16 0 "Weekday"
"2036" 245 0 2012-11-01 0 "Weekday"
"2037" 245 0 2012-11-28 0 "Weekday"
"2038" 245 0 2012-10-11 0 "Weekday"
"2039" 245 0 2012-11-07 0 "Weekday"
"2040" 245 0 2012-11-29 0 "Weekday"
"2041" 245 0 2012-10-30 0 "Weekday"
"2042" 245 0 2012-11-08 0 "Weekday"
"2043" 245 0 2012-11-14 0 "Weekday"
"2044" 245 0 2012-10-22 0 "Weekday"
"2045" 245 0 2012-10-31 0 "Weekday"
"2046" 245 0 2012-11-09 0 "Weekday"
"2047" 245 0 2012-10-28 0 "Weekend"
"2048" 245 0 2012-10-01 0 "Weekday"
"2049" 245 0 2012-11-13 0 "Weekday"
"2050" 245 0 2012-11-22 0 "Weekday"
"2051" 245 0 2012-11-19 0 "Weekday"
"2052" 245 0 2012-11-25 0 "Weekend"
"2053" 245 0 2012-10-23 0 "Weekday"
"2054" 245 0 2012-10-06 0 "Weekend"
"2055" 245 0 2012-10-09 0 "Weekday"
"2056" 245 0 2012-11-05 0 "Weekday"
"2057" 245 0 2012-11-03 0 "Weekend"
"2058" 245 0 2012-11-24 0 "Weekend"
"2059" 245 0 2012-11-30 0 "Weekday"
"2060" 245 0 2012-11-27 0 "Weekday"
"2061" 245 0 2012-10-12 0 "Weekday"
"2062" 245 0 2012-10-29 0 "Weekday"
"2063" 245 0 2012-10-04 0 "Weekday"
"2064" 245 0 2012-10-26 0 "Weekday"
"2065" 245 0 2012-10-14 0 "Weekend"
"2066" 245 0 2012-10-27 0 "Weekend"
"2067" 245 0 2012-10-13 0 "Weekend"
"2068" 245 0 2012-10-10 0 "Weekday"
"2069" 245 0 2012-11-18 0 "Weekend"
"2070" 245 0 2012-10-03 0 "Weekday"
"2071" 245 0 2012-11-15 0 "Weekday"
"2072" 245 0 2012-10-16 0 "Weekday"
"2073" 245 0 2012-10-19 0 "Weekday"
"2074" 245 0 2012-11-23 0 "Weekday"
"2075" 250 0 2012-11-17 1.54716981132075 "Weekend"
"2076" 250 0 2012-10-02 1.54716981132075 "Weekday"
"2077" 250 0 2012-10-24 1.54716981132075 "Weekday"
"2078" 250 0 2012-10-31 1.54716981132075 "Weekday"
"2079" 250 1.54716981132075 2012-11-10 1.54716981132075 "Weekend"
"2080" 250 0 2012-10-30 1.54716981132075 "Weekday"
"2081" 250 0 2012-11-29 1.54716981132075 "Weekday"
"2082" 250 1.54716981132075 2012-10-08 1.54716981132075 "Weekday"
"2083" 250 0 2012-11-12 1.54716981132075 "Weekday"
"2084" 250 0 2012-10-14 1.54716981132075 "Weekend"
"2085" 250 1.54716981132075 2012-11-09 1.54716981132075 "Weekday"
"2086" 250 0 2012-11-08 1.54716981132075 "Weekday"
"2087" 250 0 2012-11-21 1.54716981132075 "Weekday"
"2088" 250 0 2012-10-13 1.54716981132075 "Weekend"
"2089" 250 0 2012-11-02 1.54716981132075 "Weekday"
"2090" 250 1.54716981132075 2012-11-30 1.54716981132075 "Weekday"
"2091" 250 0 2012-11-28 1.54716981132075 "Weekday"
"2092" 250 0 2012-10-26 1.54716981132075 "Weekday"
"2093" 250 0 2012-10-17 1.54716981132075 "Weekday"
"2094" 250 0 2012-10-16 1.54716981132075 "Weekday"
"2095" 250 0 2012-11-20 1.54716981132075 "Weekday"
"2096" 250 0 2012-10-06 1.54716981132075 "Weekend"
"2097" 250 0 2012-10-25 1.54716981132075 "Weekday"
"2098" 250 10 2012-10-23 1.54716981132075 "Weekday"
"2099" 250 0 2012-11-18 1.54716981132075 "Weekend"
"2100" 250 0 2012-10-10 1.54716981132075 "Weekday"
"2101" 250 0 2012-10-07 1.54716981132075 "Weekend"
"2102" 250 0 2012-11-16 1.54716981132075 "Weekday"
"2103" 250 0 2012-10-29 1.54716981132075 "Weekday"
"2104" 250 0 2012-11-22 1.54716981132075 "Weekday"
"2105" 250 0 2012-11-25 1.54716981132075 "Weekend"
"2106" 250 0 2012-10-20 1.54716981132075 "Weekend"
"2107" 250 0 2012-10-11 1.54716981132075 "Weekday"
"2108" 250 0 2012-10-18 1.54716981132075 "Weekday"
"2109" 250 0 2012-10-09 1.54716981132075 "Weekday"
"2110" 250 0 2012-11-11 1.54716981132075 "Weekend"
"2111" 250 0 2012-10-15 1.54716981132075 "Weekday"
"2112" 250 27 2012-10-05 1.54716981132075 "Weekday"
"2113" 250 0 2012-11-27 1.54716981132075 "Weekday"
"2114" 250 0 2012-10-28 1.54716981132075 "Weekend"
"2115" 250 0 2012-11-06 1.54716981132075 "Weekday"
"2116" 250 0 2012-11-19 1.54716981132075 "Weekday"
"2117" 250 1.54716981132075 2012-11-01 1.54716981132075 "Weekday"
"2118" 250 0 2012-10-04 1.54716981132075 "Weekday"
"2119" 250 0 2012-11-05 1.54716981132075 "Weekday"
"2120" 250 1.54716981132075 2012-11-14 1.54716981132075 "Weekday"
"2121" 250 0 2012-11-26 1.54716981132075 "Weekday"
"2122" 250 0 2012-10-27 1.54716981132075 "Weekend"
"2123" 250 0 2012-10-03 1.54716981132075 "Weekday"
"2124" 250 7 2012-10-12 1.54716981132075 "Weekday"
"2125" 250 0 2012-11-03 1.54716981132075 "Weekend"
"2126" 250 0 2012-11-15 1.54716981132075 "Weekday"
"2127" 250 0 2012-11-13 1.54716981132075 "Weekday"
"2128" 250 1.54716981132075 2012-11-04 1.54716981132075 "Weekend"
"2129" 250 0 2012-11-07 1.54716981132075 "Weekday"
"2130" 250 1.54716981132075 2012-10-01 1.54716981132075 "Weekday"
"2131" 250 0 2012-11-23 1.54716981132075 "Weekday"
"2132" 250 0 2012-10-21 1.54716981132075 "Weekend"
"2133" 250 38 2012-10-22 1.54716981132075 "Weekday"
"2134" 250 0 2012-11-24 1.54716981132075 "Weekend"
"2135" 250 0 2012-10-19 1.54716981132075 "Weekday"
"2136" 255 0 2012-11-02 0.943396226415094 "Weekday"
"2137" 255 0 2012-10-14 0.943396226415094 "Weekend"
"2138" 255 0 2012-10-26 0.943396226415094 "Weekday"
"2139" 255 0 2012-11-28 0.943396226415094 "Weekday"
"2140" 255 0 2012-10-02 0.943396226415094 "Weekday"
"2141" 255 0 2012-11-29 0.943396226415094 "Weekday"
"2142" 255 0 2012-11-12 0.943396226415094 "Weekday"
"2143" 255 0 2012-11-07 0.943396226415094 "Weekday"
"2144" 255 0 2012-11-13 0.943396226415094 "Weekday"
"2145" 255 0.943396226415094 2012-11-09 0.943396226415094 "Weekday"
"2146" 255 0 2012-11-22 0.943396226415094 "Weekday"
"2147" 255 0 2012-11-17 0.943396226415094 "Weekend"
"2148" 255 0 2012-10-11 0.943396226415094 "Weekday"
"2149" 255 0 2012-11-16 0.943396226415094 "Weekday"
"2150" 255 0 2012-10-24 0.943396226415094 "Weekday"
"2151" 255 0 2012-10-06 0.943396226415094 "Weekend"
"2152" 255 0 2012-11-18 0.943396226415094 "Weekend"
"2153" 255 0 2012-11-20 0.943396226415094 "Weekday"
"2154" 255 0 2012-11-21 0.943396226415094 "Weekday"
"2155" 255 0 2012-10-10 0.943396226415094 "Weekday"
"2156" 255 0 2012-11-03 0.943396226415094 "Weekend"
"2157" 255 0 2012-11-27 0.943396226415094 "Weekday"
"2158" 255 0.943396226415094 2012-11-01 0.943396226415094 "Weekday"
"2159" 255 0 2012-10-05 0.943396226415094 "Weekday"
"2160" 255 0.943396226415094 2012-11-10 0.943396226415094 "Weekend"
"2161" 255 0 2012-11-19 0.943396226415094 "Weekday"
"2162" 255 0 2012-10-20 0.943396226415094 "Weekend"
"2163" 255 50 2012-10-09 0.943396226415094 "Weekday"
"2164" 255 0 2012-11-05 0.943396226415094 "Weekday"
"2165" 255 0 2012-10-15 0.943396226415094 "Weekday"
"2166" 255 0 2012-11-11 0.943396226415094 "Weekend"
"2167" 255 0 2012-10-03 0.943396226415094 "Weekday"
"2168" 255 0 2012-10-12 0.943396226415094 "Weekday"
"2169" 255 0 2012-10-13 0.943396226415094 "Weekend"
"2170" 255 0.943396226415094 2012-11-30 0.943396226415094 "Weekday"
"2171" 255 0 2012-10-16 0.943396226415094 "Weekday"
"2172" 255 0 2012-10-19 0.943396226415094 "Weekday"
"2173" 255 0 2012-10-29 0.943396226415094 "Weekday"
"2174" 255 0 2012-11-25 0.943396226415094 "Weekend"
"2175" 255 0 2012-10-18 0.943396226415094 "Weekday"
"2176" 255 0 2012-10-17 0.943396226415094 "Weekday"
"2177" 255 0 2012-10-23 0.943396226415094 "Weekday"
"2178" 255 0 2012-11-08 0.943396226415094 "Weekday"
"2179" 255 0.943396226415094 2012-10-01 0.943396226415094 "Weekday"
"2180" 255 0 2012-10-27 0.943396226415094 "Weekend"
"2181" 255 0 2012-10-21 0.943396226415094 "Weekend"
"2182" 255 0 2012-10-25 0.943396226415094 "Weekday"
"2183" 255 0 2012-11-15 0.943396226415094 "Weekday"
"2184" 255 0 2012-10-28 0.943396226415094 "Weekend"
"2185" 255 0 2012-10-22 0.943396226415094 "Weekday"
"2186" 255 0 2012-10-04 0.943396226415094 "Weekday"
"2187" 255 0.943396226415094 2012-11-04 0.943396226415094 "Weekend"
"2188" 255 0 2012-11-06 0.943396226415094 "Weekday"
"2189" 255 0 2012-11-23 0.943396226415094 "Weekday"
"2190" 255 0.943396226415094 2012-10-08 0.943396226415094 "Weekday"
"2191" 255 0 2012-10-30 0.943396226415094 "Weekday"
"2192" 255 0 2012-10-31 0.943396226415094 "Weekday"
"2193" 255 0 2012-11-24 0.943396226415094 "Weekend"
"2194" 255 0.943396226415094 2012-11-14 0.943396226415094 "Weekday"
"2195" 255 0 2012-10-07 0.943396226415094 "Weekend"
"2196" 255 0 2012-11-26 0.943396226415094 "Weekday"
"2197" 300 0 2012-11-17 0 "Weekend"
"2198" 300 0 2012-10-14 0 "Weekend"
"2199" 300 0 2012-10-02 0 "Weekday"
"2200" 300 0 2012-10-07 0 "Weekend"
"2201" 300 0 2012-11-02 0 "Weekday"
"2202" 300 0 2012-11-01 0 "Weekday"
"2203" 300 0 2012-11-20 0 "Weekday"
"2204" 300 0 2012-11-29 0 "Weekday"
"2205" 300 0 2012-10-23 0 "Weekday"
"2206" 300 0 2012-10-11 0 "Weekday"
"2207" 300 0 2012-11-18 0 "Weekend"
"2208" 300 0 2012-10-03 0 "Weekday"
"2209" 300 0 2012-11-27 0 "Weekday"
"2210" 300 0 2012-10-13 0 "Weekend"
"2211" 300 0 2012-10-16 0 "Weekday"
"2212" 300 0 2012-11-03 0 "Weekend"
"2213" 300 0 2012-11-13 0 "Weekday"
"2214" 300 0 2012-11-16 0 "Weekday"
"2215" 300 0 2012-11-19 0 "Weekday"
"2216" 300 0 2012-11-07 0 "Weekday"
"2217" 300 0 2012-10-24 0 "Weekday"
"2218" 300 0 2012-11-04 0 "Weekend"
"2219" 300 0 2012-11-12 0 "Weekday"
"2220" 300 0 2012-11-11 0 "Weekend"
"2221" 300 0 2012-10-15 0 "Weekday"
"2222" 300 0 2012-11-21 0 "Weekday"
"2223" 300 0 2012-10-25 0 "Weekday"
"2224" 300 0 2012-10-01 0 "Weekday"
"2225" 300 0 2012-10-28 0 "Weekend"
"2226" 300 0 2012-11-28 0 "Weekday"
"2227" 300 0 2012-10-05 0 "Weekday"
"2228" 300 0 2012-11-25 0 "Weekend"
"2229" 300 0 2012-10-20 0 "Weekend"
"2230" 300 0 2012-11-10 0 "Weekend"
"2231" 300 0 2012-10-26 0 "Weekday"
"2232" 300 0 2012-10-06 0 "Weekend"
"2233" 300 0 2012-11-23 0 "Weekday"
"2234" 300 0 2012-10-18 0 "Weekday"
"2235" 300 0 2012-10-12 0 "Weekday"
"2236" 300 0 2012-11-26 0 "Weekday"
"2237" 300 0 2012-10-10 0 "Weekday"
"2238" 300 0 2012-11-09 0 "Weekday"
"2239" 300 0 2012-11-30 0 "Weekday"
"2240" 300 0 2012-10-19 0 "Weekday"
"2241" 300 0 2012-11-15 0 "Weekday"
"2242" 300 0 2012-10-04 0 "Weekday"
"2243" 300 0 2012-10-17 0 "Weekday"
"2244" 300 0 2012-10-27 0 "Weekend"
"2245" 300 0 2012-10-08 0 "Weekday"
"2246" 300 0 2012-10-31 0 "Weekday"
"2247" 300 0 2012-10-21 0 "Weekend"
"2248" 300 0 2012-11-24 0 "Weekend"
"2249" 300 0 2012-11-05 0 "Weekday"
"2250" 300 0 2012-11-08 0 "Weekday"
"2251" 300 0 2012-11-06 0 "Weekday"
"2252" 300 0 2012-10-09 0 "Weekday"
"2253" 300 0 2012-10-22 0 "Weekday"
"2254" 300 0 2012-11-14 0 "Weekday"
"2255" 300 0 2012-11-22 0 "Weekday"
"2256" 300 0 2012-10-29 0 "Weekday"
"2257" 300 0 2012-10-30 0 "Weekday"
"2258" 305 0 2012-11-29 0 "Weekday"
"2259" 305 0 2012-10-23 0 "Weekday"
"2260" 305 0 2012-10-02 0 "Weekday"
"2261" 305 0 2012-11-10 0 "Weekend"
"2262" 305 0 2012-11-27 0 "Weekday"
"2263" 305 0 2012-11-21 0 "Weekday"
"2264" 305 0 2012-10-11 0 "Weekday"
"2265" 305 0 2012-10-16 0 "Weekday"
"2266" 305 0 2012-11-20 0 "Weekday"
"2267" 305 0 2012-10-05 0 "Weekday"
"2268" 305 0 2012-10-25 0 "Weekday"
"2269" 305 0 2012-11-25 0 "Weekend"
"2270" 305 0 2012-11-30 0 "Weekday"
"2271" 305 0 2012-11-07 0 "Weekday"
"2272" 305 0 2012-10-24 0 "Weekday"
"2273" 305 0 2012-11-19 0 "Weekday"
"2274" 305 0 2012-10-17 0 "Weekday"
"2275" 305 0 2012-10-03 0 "Weekday"
"2276" 305 0 2012-10-21 0 "Weekend"
"2277" 305 0 2012-10-12 0 "Weekday"
"2278" 305 0 2012-11-06 0 "Weekday"
"2279" 305 0 2012-11-03 0 "Weekend"
"2280" 305 0 2012-10-01 0 "Weekday"
"2281" 305 0 2012-10-22 0 "Weekday"
"2282" 305 0 2012-11-28 0 "Weekday"
"2283" 305 0 2012-10-20 0 "Weekend"
"2284" 305 0 2012-11-01 0 "Weekday"
"2285" 305 0 2012-10-26 0 "Weekday"
"2286" 305 0 2012-10-08 0 "Weekday"
"2287" 305 0 2012-11-02 0 "Weekday"
"2288" 305 0 2012-11-11 0 "Weekend"
"2289" 305 0 2012-10-15 0 "Weekday"
"2290" 305 0 2012-11-14 0 "Weekday"
"2291" 305 0 2012-11-12 0 "Weekday"
"2292" 305 0 2012-11-24 0 "Weekend"
"2293" 305 0 2012-10-13 0 "Weekend"
"2294" 305 0 2012-10-19 0 "Weekday"
"2295" 305 0 2012-10-07 0 "Weekend"
"2296" 305 0 2012-10-04 0 "Weekday"
"2297" 305 0 2012-11-22 0 "Weekday"
"2298" 305 0 2012-10-14 0 "Weekend"
"2299" 305 0 2012-11-26 0 "Weekday"
"2300" 305 0 2012-11-17 0 "Weekend"
"2301" 305 0 2012-10-18 0 "Weekday"
"2302" 305 0 2012-10-27 0 "Weekend"
"2303" 305 0 2012-11-09 0 "Weekday"
"2304" 305 0 2012-10-30 0 "Weekday"
"2305" 305 0 2012-11-23 0 "Weekday"
"2306" 305 0 2012-10-10 0 "Weekday"
"2307" 305 0 2012-11-13 0 "Weekday"
"2308" 305 0 2012-11-15 0 "Weekday"
"2309" 305 0 2012-10-29 0 "Weekday"
"2310" 305 0 2012-11-16 0 "Weekday"
"2311" 305 0 2012-11-08 0 "Weekday"
"2312" 305 0 2012-11-05 0 "Weekday"
"2313" 305 0 2012-10-31 0 "Weekday"
"2314" 305 0 2012-10-06 0 "Weekend"
"2315" 305 0 2012-11-04 0 "Weekend"
"2316" 305 0 2012-10-28 0 "Weekend"
"2317" 305 0 2012-11-18 0 "Weekend"
"2318" 305 0 2012-10-09 0 "Weekday"
"2319" 310 0 2012-10-25 0 "Weekday"
"2320" 310 0 2012-10-23 0 "Weekday"
"2321" 310 0 2012-11-19 0 "Weekday"
"2322" 310 0 2012-10-22 0 "Weekday"
"2323" 310 0 2012-10-16 0 "Weekday"
"2324" 310 0 2012-10-11 0 "Weekday"
"2325" 310 0 2012-10-12 0 "Weekday"
"2326" 310 0 2012-10-24 0 "Weekday"
"2327" 310 0 2012-10-05 0 "Weekday"
"2328" 310 0 2012-11-25 0 "Weekend"
"2329" 310 0 2012-11-01 0 "Weekday"
"2330" 310 0 2012-10-21 0 "Weekend"
"2331" 310 0 2012-11-11 0 "Weekend"
"2332" 310 0 2012-11-21 0 "Weekday"
"2333" 310 0 2012-11-02 0 "Weekday"
"2334" 310 0 2012-11-06 0 "Weekday"
"2335" 310 0 2012-11-30 0 "Weekday"
"2336" 310 0 2012-10-07 0 "Weekend"
"2337" 310 0 2012-11-16 0 "Weekday"
"2338" 310 0 2012-10-17 0 "Weekday"
"2339" 310 0 2012-10-26 0 "Weekday"
"2340" 310 0 2012-11-07 0 "Weekday"
"2341" 310 0 2012-11-20 0 "Weekday"
"2342" 310 0 2012-10-06 0 "Weekend"
"2343" 310 0 2012-10-15 0 "Weekday"
"2344" 310 0 2012-11-26 0 "Weekday"
"2345" 310 0 2012-11-12 0 "Weekday"
"2346" 310 0 2012-11-03 0 "Weekend"
"2347" 310 0 2012-11-18 0 "Weekend"
"2348" 310 0 2012-10-19 0 "Weekday"
"2349" 310 0 2012-10-01 0 "Weekday"
"2350" 310 0 2012-10-29 0 "Weekday"
"2351" 310 0 2012-10-04 0 "Weekday"
"2352" 310 0 2012-10-20 0 "Weekend"
"2353" 310 0 2012-11-10 0 "Weekend"
"2354" 310 0 2012-11-17 0 "Weekend"
"2355" 310 0 2012-10-02 0 "Weekday"
"2356" 310 0 2012-10-18 0 "Weekday"
"2357" 310 0 2012-10-09 0 "Weekday"
"2358" 310 0 2012-11-29 0 "Weekday"
"2359" 310 0 2012-11-23 0 "Weekday"
"2360" 310 0 2012-10-10 0 "Weekday"
"2361" 310 0 2012-11-09 0 "Weekday"
"2362" 310 0 2012-11-24 0 "Weekend"
"2363" 310 0 2012-10-31 0 "Weekday"
"2364" 310 0 2012-11-04 0 "Weekend"
"2365" 310 0 2012-10-14 0 "Weekend"
"2366" 310 0 2012-11-13 0 "Weekday"
"2367" 310 0 2012-11-28 0 "Weekday"
"2368" 310 0 2012-11-05 0 "Weekday"
"2369" 310 0 2012-10-08 0 "Weekday"
"2370" 310 0 2012-11-08 0 "Weekday"
"2371" 310 0 2012-11-14 0 "Weekday"
"2372" 310 0 2012-11-15 0 "Weekday"
"2373" 310 0 2012-10-27 0 "Weekend"
"2374" 310 0 2012-10-28 0 "Weekend"
"2375" 310 0 2012-10-13 0 "Weekend"
"2376" 310 0 2012-10-30 0 "Weekday"
"2377" 310 0 2012-11-27 0 "Weekday"
"2378" 310 0 2012-11-22 0 "Weekday"
"2379" 310 0 2012-10-03 0 "Weekday"
"2380" 315 0 2012-10-29 0 "Weekday"
"2381" 315 0 2012-10-07 0 "Weekend"
"2382" 315 0 2012-11-17 0 "Weekend"
"2383" 315 0 2012-10-24 0 "Weekday"
"2384" 315 0 2012-11-10 0 "Weekend"
"2385" 315 0 2012-11-19 0 "Weekday"
"2386" 315 0 2012-10-25 0 "Weekday"
"2387" 315 0 2012-10-21 0 "Weekend"
"2388" 315 0 2012-11-09 0 "Weekday"
"2389" 315 0 2012-11-12 0 "Weekday"
"2390" 315 0 2012-11-15 0 "Weekday"
"2391" 315 0 2012-10-19 0 "Weekday"
"2392" 315 0 2012-10-17 0 "Weekday"
"2393" 315 0 2012-11-22 0 "Weekday"
"2394" 315 0 2012-11-25 0 "Weekend"
"2395" 315 0 2012-10-26 0 "Weekday"
"2396" 315 0 2012-11-20 0 "Weekday"
"2397" 315 0 2012-11-26 0 "Weekday"
"2398" 315 0 2012-11-29 0 "Weekday"
"2399" 315 0 2012-11-11 0 "Weekend"
"2400" 315 0 2012-10-15 0 "Weekday"
"2401" 315 0 2012-11-21 0 "Weekday"
"2402" 315 0 2012-11-03 0 "Weekend"
"2403" 315 0 2012-10-22 0 "Weekday"
"2404" 315 0 2012-10-31 0 "Weekday"
"2405" 315 0 2012-10-01 0 "Weekday"
"2406" 315 0 2012-10-20 0 "Weekend"
"2407" 315 0 2012-11-28 0 "Weekday"
"2408" 315 0 2012-11-07 0 "Weekday"
"2409" 315 0 2012-11-04 0 "Weekend"
"2410" 315 0 2012-10-23 0 "Weekday"
"2411" 315 0 2012-10-30 0 "Weekday"
"2412" 315 0 2012-11-08 0 "Weekday"
"2413" 315 0 2012-10-06 0 "Weekend"
"2414" 315 0 2012-11-23 0 "Weekday"
"2415" 315 0 2012-10-13 0 "Weekend"
"2416" 315 0 2012-10-10 0 "Weekday"
"2417" 315 0 2012-11-30 0 "Weekday"
"2418" 315 0 2012-11-06 0 "Weekday"
"2419" 315 0 2012-11-13 0 "Weekday"
"2420" 315 0 2012-11-16 0 "Weekday"
"2421" 315 0 2012-10-14 0 "Weekend"
"2422" 315 0 2012-10-11 0 "Weekday"
"2423" 315 0 2012-10-08 0 "Weekday"
"2424" 315 0 2012-11-02 0 "Weekday"
"2425" 315 0 2012-10-18 0 "Weekday"
"2426" 315 0 2012-10-09 0 "Weekday"
"2427" 315 0 2012-10-27 0 "Weekend"
"2428" 315 0 2012-10-02 0 "Weekday"
"2429" 315 0 2012-11-18 0 "Weekend"
"2430" 315 0 2012-11-24 0 "Weekend"
"2431" 315 0 2012-10-12 0 "Weekday"
"2432" 315 0 2012-11-05 0 "Weekday"
"2433" 315 0 2012-11-01 0 "Weekday"
"2434" 315 0 2012-10-03 0 "Weekday"
"2435" 315 0 2012-10-05 0 "Weekday"
"2436" 315 0 2012-11-27 0 "Weekday"
"2437" 315 0 2012-10-04 0 "Weekday"
"2438" 315 0 2012-10-16 0 "Weekday"
"2439" 315 0 2012-11-14 0 "Weekday"
"2440" 315 0 2012-10-28 0 "Weekend"
"2441" 320 0 2012-10-15 0.207547169811321 "Weekday"
"2442" 320 0 2012-11-17 0.207547169811321 "Weekend"
"2443" 320 0 2012-10-24 0.207547169811321 "Weekday"
"2444" 320 0.207547169811321 2012-10-01 0.207547169811321 "Weekday"
"2445" 320 0 2012-11-23 0.207547169811321 "Weekday"
"2446" 320 0 2012-10-30 0.207547169811321 "Weekday"
"2447" 320 0 2012-11-28 0.207547169811321 "Weekday"
"2448" 320 0 2012-10-19 0.207547169811321 "Weekday"
"2449" 320 0 2012-11-03 0.207547169811321 "Weekend"
